,ID,Game_Name,Match_Name,Num_in_Match,Region,Tournament,Blue_Team_Name,Red_Team_Name,Date,Week,Winner,Blue_kills,Red_kills,Total_kills,Blue_towers,Red_towers,Total_towers,Blue_dragons,Red_dragons,Total_dragons,Blue_barons,Red_barons,Total_barons,Blue_gold,Red_gold,Total_gold,First_blood_team,First_blood_time,First_tower_team,First_tower_time,First_dragon_team,First_dragon_time,First_rift_herald_team,First_rift_herald_time,First_baron_team,First_baron_time,Game_time,Blue_players,Red_players
186,1871422,OMG  vs Ultra Prime ,OMG vs Ultra Prime 6,1,LPL,LPL Spring 2022,OMG ,Ultra Prime ,2022-02-23,6,red,6,16,22,0,9,9,0,0,0,0,1,1,42.0,53.8,95.8,red,0,,0,,0,,0,,0,1600,"shanji,AKi,Creme,Able,cold,","zs,H4cker,Cryin,Elk,ShiauC,"
187,1881422,Ultra Prime  vs OMG ,OMG vs Ultra Prime 6,2,LPL,LPL Spring 2022,Ultra Prime ,OMG ,2022-02-23,6,red,7,18,25,2,8,10,2,0,2,0,1,1,52.0,60.9,112.9,blue,0,,0,,0,,0,,0,1925,"zs,H4cker,Cryin,Elk,ShiauC,","shanji,AKi,Creme,Able,cold,"
188,1891422,OMG  vs Ultra Prime ,OMG vs Ultra Prime 6,3,LPL,LPL Spring 2022,OMG ,Ultra Prime ,2022-02-23,6,red,9,26,35,2,9,11,0,0,0,0,1,1,49.3,65.0,114.3,red,0,,0,,0,,0,,0,1985,"shanji,AKi,Creme,Able,cold,","Aliez,H4cker,Cryin,Elk,ShiauC,"
189,1901422,Victory Five  vs Edward Gaming ,V5 vs EDG 6,1,LPL,LPL Spring 2022,Victory Five ,Edward Gaming ,2022-02-23,6,blue,14,7,21,10,1,11,4,0,4,1,0,1,59.5,47.2,106.7,blue,0,,0,,0,,0,,0,1749,"Rich,Karsa,RooKie,Photic,Ppgod,","Flandre,Jiejie,Scout,Viper,meiko,"
190,1911422,Edward Gaming  vs Victory Five ,V5 vs EDG 6,2,LPL,LPL Spring 2022,Edward Gaming ,Victory Five ,2022-02-23,6,red,8,22,30,3,10,13,1,0,1,0,1,1,43.1,54.6,97.7,blue,0,,0,,0,,0,,0,1579,"Flandre,Jiejie,Scout,Viper,meiko,","Rich,Karsa,RooKie,Photic,Ppgod,"
191,1921422,Team WE  vs Bilibili Gaming ,Team WE vs BLG 6,1,LPL,LPL Spring 2022,Team WE ,Bilibili Gaming ,2022-02-24,6,red,17,15,32,4,11,15,4,0,4,2,2,4,86.3,88.8,175.1,blue,0,,0,,0,,0,,0,3046,"Biubiu,beishang,Shanks,Stay,Kedaya,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
192,1931422,Bilibili Gaming  vs Team WE ,Team WE vs BLG 6,2,LPL,LPL Spring 2022,Bilibili Gaming ,Team WE ,2022-02-24,6,red,10,19,29,3,9,12,0,0,0,0,1,1,47.8,56.6,104.4,blue,0,,0,,0,,0,,0,1884,"Breathe,WeiWei,FoFo,Doggo,Crisp,","Biubiu,beishang,Shanks,Stay,Kedaya,"
193,1941422,Bilibili Gaming  vs Team WE ,Team WE vs BLG 6,3,LPL,LPL Spring 2022,Bilibili Gaming ,Team WE ,2022-02-24,6,blue,16,5,21,11,1,12,4,0,4,1,0,1,56.1,40.9,97.0,blue,0,,0,,0,,0,,0,1614,"Breathe,WeiWei,FoFo,Doggo,Crisp,","Biubiu,beishang,Shanks,Stay,Kedaya,"
194,1951422,LNG Esports  vs Weibo Gaming ,LNG Esports vs WBG 6,1,LPL,LPL Spring 2022,LNG Esports ,Weibo Gaming ,2022-02-24,6,red,15,26,41,6,8,14,3,0,3,1,2,3,80.2,85.9,166.10000000000002,blue,0,,0,,0,,0,,0,2712,"Ale,Tarzan,Doinb,Light,LvMao,","TheShy,SofM,Angel,huanfeng,ON,"
195,1961422,Weibo Gaming  vs LNG Esports ,LNG Esports vs WBG 6,2,LPL,LPL Spring 2022,Weibo Gaming ,LNG Esports ,2022-02-24,6,red,9,24,33,3,9,12,0,0,0,0,1,1,52.6,63.7,116.3,blue,0,,0,,0,,0,,0,1891,"TheShy,SofM,Angel,huanfeng,ON,","Ale,Tarzan,Doinb,Light,LvMao,"
196,1971422,LNG Esports  vs Weibo Gaming ,LNG Esports vs WBG 6,3,LPL,LPL Spring 2022,LNG Esports ,Weibo Gaming ,2022-02-24,6,red,7,15,22,1,11,12,1,0,1,0,1,1,50.6,61.4,112.0,blue,0,,0,,0,,0,,0,1859,"Ale,Tarzan,Doinb,Light,LvMao,","TheShy,SofM,Angel,huanfeng,ON,"
197,1981422,TT  vs LGD Gaming ,TT vs LGD Gaming 6,1,LPL,LPL Spring 2022,TT ,LGD Gaming ,2022-02-25,6,red,5,13,18,2,11,13,2,0,2,0,2,2,53.6,62.2,115.8,blue,0,,0,,0,,0,,0,2020,"New,Chieftain,Ucal,Puff,Southwind,","fearness,Shad0w,Jay,Eric,jinjiao,"
198,1991422,LGD Gaming  vs TT ,TT vs LGD Gaming 6,2,LPL,LPL Spring 2022,LGD Gaming ,TT ,2022-02-25,6,red,7,16,23,1,9,10,0,0,0,0,1,1,46.1,58.9,105.0,red,0,,0,,0,,0,,0,1778,"fearness,Shad0w,Jay,Eric,jinjiao,","New,Chieftain,Ucal,Puff,Southwind,"
199,2001422,LGD Gaming  vs TT ,TT vs LGD Gaming 6,3,LPL,LPL Spring 2022,LGD Gaming ,TT ,2022-02-25,6,blue,17,7,24,10,0,10,4,0,4,1,0,1,61.3,48.4,109.7,blue,0,,0,,0,,0,,0,1894,"fearness,Shad0w,Jay,Eric,jinjiao,","New,Chieftain,Ucal,Puff,Southwind,"
200,2011422,Anyone s Legend  vs JD Gaming ,AL vs JD Gaming 6,1,LPL,LPL Spring 2022,Anyone s Legend ,JD Gaming ,2022-02-25,6,red,5,17,22,2,10,12,0,0,0,0,1,1,50.1,66.6,116.7,red,0,,0,,0,,0,,0,1995,"Zdz,Xiaohao,Forge,Betty,Qiuqiu,","369,Kanavi,Yagao,Hope,Missing,"
201,2021422,Anyone s Legend  vs JD Gaming ,AL vs JD Gaming 6,2,LPL,LPL Spring 2022,Anyone s Legend ,JD Gaming ,2022-02-25,6,blue,24,10,34,9,4,13,4,0,4,1,0,1,62.3,53.8,116.1,blue,0,,0,,0,,0,,0,1922,"Zdz,Xiaohao,Forge,Betty,Qiuqiu,","369,Kanavi,Yagao,Hope,Missing,"
202,2031422,Anyone s Legend  vs JD Gaming ,AL vs JD Gaming 6,3,LPL,LPL Spring 2022,Anyone s Legend ,JD Gaming ,2022-02-25,6,red,14,16,30,2,9,11,1,0,1,1,0,1,58.0,64.1,122.1,blue,0,,0,,0,,0,,0,2010,"Zdz,Xiaohao,Forge,Betty,Qiuqiu,","369,Kanavi,Yagao,Hope,Missing,"
203,2041422,Funplus Phoenix  vs Rare Atom ,FPX vs Rare Atom 6,1,LPL,LPL Spring 2022,Funplus Phoenix ,Rare Atom ,2022-02-25,6,red,7,17,24,3,10,13,1,0,1,0,1,1,47.3,56.2,103.5,blue,0,,0,,0,,0,,0,1684,"Xiaolaohu,Beichuan,Gori,Lwx,Hang,","Cube,Leyan,Strive,iBOY,yuyanjia,"
204,2051422,Funplus Phoenix  vs Rare Atom ,FPX vs Rare Atom 6,2,LPL,LPL Spring 2022,Funplus Phoenix ,Rare Atom ,2022-02-25,6,red,7,14,21,1,11,12,1,0,1,0,1,1,44.2,55.0,99.2,red,0,,0,,0,,0,,0,1595,"Xiaolaohu,Beichuan,Gori,Lwx,Hang,","Cube,Leyan,Strive,iBOY,yuyanjia,"
205,2061422,Team WE  vs Ultra Prime ,Team WE vs Ultra Prime 6,1,LPL,LPL Spring 2022,Team WE ,Ultra Prime ,2022-02-26,6,blue,31,8,39,10,1,11,4,0,4,1,0,1,59.6,42.6,102.2,blue,0,,0,,0,,0,,0,1628,"Biubiu,beishang,xiye,Stay,Kedaya,","Aliez,H4cker,Cryin,Elk,ShiauC,"
206,2071422,Ultra Prime  vs Team WE ,Team WE vs Ultra Prime 6,2,LPL,LPL Spring 2022,Ultra Prime ,Team WE ,2022-02-26,6,blue,14,5,19,8,3,11,3,0,3,1,0,1,59.7,51.3,111.0,red,0,,0,,0,,0,,0,1918,"Aliez,H4cker,Cryin,Elk,ShiauC,","Biubiu,beishang,xiye,Stay,Kedaya,"
207,2081422,Team WE  vs Ultra Prime ,Team WE vs Ultra Prime 6,3,LPL,LPL Spring 2022,Team WE ,Ultra Prime ,2022-02-26,6,red,14,18,32,3,10,13,3,0,3,0,2,2,59.7,68.9,128.60000000000002,red,0,,0,,0,,0,,0,2160,"Biubiu,beishang,xiye,Stay,Kedaya,","Aliez,H4cker,Cryin,Elk,ShiauC,"
208,2091422,OMG  vs Weibo Gaming ,WBG vs OMG 6,1,LPL,LPL Spring 2022,OMG ,Weibo Gaming ,2022-02-26,6,red,3,16,19,5,11,16,1,0,1,0,1,1,55.1,65.0,120.1,red,0,,0,,0,,0,,0,1924,"shanji,AKi,Creme,Able,cold,","TheShy,SofM,Angel,huanfeng,ON,"
209,2101422,Weibo Gaming  vs OMG ,WBG vs OMG 6,2,LPL,LPL Spring 2022,Weibo Gaming ,OMG ,2022-02-26,6,red,6,15,21,1,10,11,0,0,0,0,2,2,48.3,62.0,110.3,blue,0,,0,,0,,0,,0,1857,"TheShy,SofM,Angel,huanfeng,ON,","shanji,AKi,Creme,Able,cold,"
210,2111422,OMG  vs Weibo Gaming ,WBG vs OMG 6,3,LPL,LPL Spring 2022,OMG ,Weibo Gaming ,2022-02-26,6,red,5,15,20,2,9,11,3,0,3,1,1,2,57.3,69.6,126.9,blue,0,,0,,0,,0,,0,2114,"shanji,AKi,Creme,Able,cold,","TheShy,SofM,Angel,huanfeng,ON,"
211,2121422,Top Esports  vs Edward Gaming ,Top Esports vs EDG 6,1,LPL,LPL Spring 2022,Top Esports ,Edward Gaming ,2022-02-26,6,blue,12,4,16,9,2,11,2,0,2,1,0,1,51.3,39.7,91.0,blue,0,,0,,0,,0,,0,1488,"Wayward,Tian,Knight,JackeyLove,Mark,","xiaoxiang,Jiejie,Scout,Viper,meiko,"
212,2131422,Edward Gaming  vs Top Esports ,Top Esports vs EDG 6,2,LPL,LPL Spring 2022,Edward Gaming ,Top Esports ,2022-02-26,6,blue,25,4,29,8,2,10,2,0,2,1,0,1,47.9,34.5,82.4,blue,0,,0,,0,,0,,0,1373,"xiaoxiang,Jiejie,Scout,Viper,meiko,","Wayward,Tian,Knight,JackeyLove,Mark,"
213,2141422,Top Esports  vs Edward Gaming ,Top Esports vs EDG 6,3,LPL,LPL Spring 2022,Top Esports ,Edward Gaming ,2022-02-26,6,blue,11,12,23,7,6,13,0,0,0,1,0,1,51.6,49.6,101.2,red,0,,0,,0,,0,,0,1676,"Wayward,Tian,Knight,JackeyLove,Mark,","xiaoxiang,Jiejie,Scout,Viper,meiko,"
214,2151422,Funplus Phoenix  vs TT ,TT vs FPX 6,1,LPL,LPL Spring 2022,Funplus Phoenix ,TT ,2022-02-27,6,red,5,26,31,1,10,11,0,0,0,0,1,1,46.2,60.8,107.0,blue,0,,0,,0,,0,,0,1700,"Xiaolaohu,Clid,Gori,Lwx,Hang,","New,Chieftain,Ucal,Puff,Southwind,"
215,2161422,TT  vs Funplus Phoenix ,TT vs FPX 6,2,LPL,LPL Spring 2022,TT ,Funplus Phoenix ,2022-02-27,6,red,4,11,15,2,7,9,0,0,0,0,1,1,39.0,49.0,88.0,blue,0,,0,,0,,0,,0,1528,"New,Chieftain,Ucal,Puff,Southwind,","Xiaolaohu,Clid,Gori,Lwx,Hang,"
216,2171422,Funplus Phoenix  vs TT ,TT vs FPX 6,3,LPL,LPL Spring 2022,Funplus Phoenix ,TT ,2022-02-27,6,red,3,15,18,2,7,9,2,0,2,0,1,1,45.3,54.6,99.9,red,0,,0,,0,,0,,0,1687,"Xiaolaohu,Clid,Gori,Lwx,Hang,","New,Chieftain,Ucal,Puff,Southwind,"
217,2181422,JD Gaming  vs Bilibili Gaming ,BLG vs JD Gaming 6,1,LPL,LPL Spring 2022,JD Gaming ,Bilibili Gaming ,2022-02-27,6,red,7,17,24,1,11,12,1,0,1,0,1,1,45.9,60.1,106.0,red,0,,0,,0,,0,,0,1763,"369,Kanavi,Yagao,Hope,Missing,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
218,2191422,Bilibili Gaming  vs JD Gaming ,BLG vs JD Gaming 6,2,LPL,LPL Spring 2022,Bilibili Gaming ,JD Gaming ,2022-02-27,6,red,9,22,31,3,10,13,2,0,2,0,2,2,51.1,65.8,116.9,red,0,,0,,0,,0,,0,1876,"Breathe,WeiWei,FoFo,Doggo,Crisp,","369,Kanavi,Yagao,Hope,Missing,"
219,2201422,JD Gaming  vs Bilibili Gaming ,BLG vs JD Gaming 6,3,LPL,LPL Spring 2022,JD Gaming ,Bilibili Gaming ,2022-02-27,6,red,4,19,23,1,11,12,0,0,0,0,1,1,42.7,59.2,101.9,red,0,,0,,0,,0,,0,1705,"369,Kanavi,Yagao,Hope,Missing,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
220,2211422,LNG Esports  vs Victory Five ,LNG Esports vs V5 6,1,LPL,LPL Spring 2022,LNG Esports ,Victory Five ,2022-02-27,6,red,11,19,30,4,11,15,2,0,2,0,3,3,69.4,78.4,147.8,blue,0,,0,,0,,0,,0,2510,"Ale,Tarzan,Doinb,Light,LvMao,","Rich,Karsa,RooKie,Photic,Ppgod,"
221,2221422,LNG Esports  vs Victory Five ,LNG Esports vs V5 6,2,LPL,LPL Spring 2022,LNG Esports ,Victory Five ,2022-02-27,6,red,11,20,31,3,8,11,1,0,1,0,1,1,46.2,54.8,101.0,red,0,,0,,0,,0,,0,1621,"Ale,Tarzan,Doinb,Light,LvMao,","Rich,Karsa,RooKie,Photic,Ppgod,"
222,2231422,Team WE  vs Rare Atom ,Team WE vs Rare Atom 7,1,LPL,LPL Spring 2022,Team WE ,Rare Atom ,2022-02-28,7,red,4,18,22,2,9,11,0,0,0,0,1,1,41.2,55.9,97.1,red,0,,0,,0,,0,,0,1616,"Biubiu,View,xiye,Stay,Kedaya,","Cube,Leyan,Strive,iBOY,yuyanjia,"
223,2241422,Team WE  vs Rare Atom ,Team WE vs Rare Atom 7,2,LPL,LPL Spring 2022,Team WE ,Rare Atom ,2022-02-28,7,red,6,14,20,5,9,14,3,0,3,0,1,1,47.2,53.1,100.3,blue,0,,0,,0,,0,,0,1659,"Biubiu,beishang,xiye,Stay,Kedaya,","Cube,Leyan,Strive,iBOY,yuyanjia,"
224,2251422,Invictus Gaming  vs LGD Gaming ,LGD Gaming vs IG 7,1,LPL,LPL Spring 2022,Invictus Gaming ,LGD Gaming ,2022-02-28,7,blue,21,7,28,9,2,11,4,0,4,1,0,1,52.9,40.5,93.4,blue,0,,0,,0,,0,,0,1509,"Zika,XUN,Yuekai,Wink,XinLiu,","fearness,Shad0w,Jay,Eric,jinjiao,"
225,2261422,Invictus Gaming  vs LGD Gaming ,LGD Gaming vs IG 7,2,LPL,LPL Spring 2022,Invictus Gaming ,LGD Gaming ,2022-02-28,7,red,8,18,26,4,7,11,0,0,0,0,1,1,52.4,58.3,110.7,red,0,,0,,0,,0,,0,1957,"Zika,XUN,Yuekai,XinLiu,Wink,","fearness,Shad0w,Jay,Eric,jinjiao,"
226,2271422,Invictus Gaming  vs LGD Gaming ,LGD Gaming vs IG 7,3,LPL,LPL Spring 2022,Invictus Gaming ,LGD Gaming ,2022-02-28,7,red,12,19,31,2,9,11,0,0,0,0,0,0,46.2,50.8,97.0,blue,0,,0,,0,,0,,0,1629,"Zika,XUN,Yuekai,Wink,XinLiu,","fearness,Shad0w,Jay,Eric,jinjiao,"
227,2281422,Ultra Prime  vs JD Gaming ,Ultra Prime vs JD Gaming 7,1,LPL,LPL Spring 2022,Ultra Prime ,JD Gaming ,2022-03-01,7,red,9,19,28,3,11,14,0,0,0,0,1,1,50.0,61.0,111.0,red,0,,0,,0,,0,,0,1774,"Aliez,H4cker,Cryin,Elk,ShiauC,","369,Kanavi,Yagao,Hope,Missing,"
228,2291422,Ultra Prime  vs JD Gaming ,Ultra Prime vs JD Gaming 7,2,LPL,LPL Spring 2022,Ultra Prime ,JD Gaming ,2022-03-01,7,red,18,26,44,3,9,12,1,0,1,0,1,1,63.6,75.3,138.9,red,0,,0,,0,,0,,0,2253,"Aliez,H4cker,Cryin,Elk,ShiauC,","369,Kanavi,Yagao,Hope,Missing,"
229,2301422,Bilibili Gaming  vs Top Esports ,BLG vs Top Esports 7,1,LPL,LPL Spring 2022,Bilibili Gaming ,Top Esports ,2022-03-01,7,blue,15,10,25,9,8,17,2,0,2,2,1,3,79.1,71.7,150.8,blue,0,,0,,0,,0,,0,2519,"Breathe,WeiWei,FoFo,Doggo,Crisp,","Wayward,Tian,Knight,JackeyLove,Mark,"
230,2311422,Top Esports  vs Bilibili Gaming ,BLG vs Top Esports 7,2,LPL,LPL Spring 2022,Top Esports ,Bilibili Gaming ,2022-03-01,7,blue,17,11,28,8,3,11,4,0,4,1,0,1,56.3,48.5,104.8,red,0,,0,,0,,0,,0,1715,"Wayward,Tian,Knight,JackeyLove,Mark,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
231,2321422,Top Esports  vs Bilibili Gaming ,BLG vs Top Esports 7,3,LPL,LPL Spring 2022,Top Esports ,Bilibili Gaming ,2022-03-01,7,blue,21,15,36,7,5,12,4,0,4,0,0,0,55.8,52.2,108.0,blue,0,,0,,0,,0,,0,1736,"Wayward,Tian,Knight,JackeyLove,Mark,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
232,2331422,LGD Gaming  vs Edward Gaming ,LGD Gaming vs EDG 7,1,LPL,LPL Spring 2022,LGD Gaming ,Edward Gaming ,2022-03-02,7,red,7,23,30,1,8,9,2,0,2,0,1,1,38.4,53.2,91.6,blue,0,,0,,0,,0,,0,1460,"fearness,Shad0w,Jay,Eric,jinjiao,","xiaoxiang,Jiejie,Scout,Viper,meiko,"
233,2341422,LGD Gaming  vs Edward Gaming ,LGD Gaming vs EDG 7,2,LPL,LPL Spring 2022,LGD Gaming ,Edward Gaming ,2022-03-02,7,red,16,25,41,3,10,13,3,0,3,0,1,1,63.8,73.9,137.7,blue,0,,0,,0,,0,,0,2324,"fearness,Shad0w,Jay,Eric,jinjiao,","xiaoxiang,Jiejie,Scout,Viper,meiko,"
234,2351422,Royal Never Give Up  vs Weibo Gaming ,WBG vs RNG 7,1,LPL,LPL Spring 2022,Royal Never Give Up ,Weibo Gaming ,2022-03-02,7,blue,25,12,37,11,3,14,4,0,4,2,0,2,71.9,61.7,133.60000000000002,blue,0,,0,,0,,0,,0,2081,"Bin,Wei,xiaohu,GALA,Ming,","TheShy,SofM,Angel,huanfeng,ON,"
235,2361422,Royal Never Give Up  vs Weibo Gaming ,WBG vs RNG 7,2,LPL,LPL Spring 2022,Royal Never Give Up ,Weibo Gaming ,2022-03-02,7,blue,28,4,32,9,2,11,2,0,2,1,0,1,56.7,42.6,99.3,blue,0,,0,,0,,0,,0,1652,"Bin,Wei,xiaohu,GALA,Ming,","TheShy,SofM,Angel,huanfeng,ON,"
236,2371422,Victory Five  vs JD Gaming ,V5 vs JD Gaming 7,1,LPL,LPL Spring 2022,Victory Five ,JD Gaming ,2022-03-04,7,red,25,22,47,10,9,19,3,0,3,2,1,3,86.8,89.0,175.8,red,0,,0,,0,,0,,0,2859,"Rich,Karsa,RooKie,Photic,Ppgod,","369,Kanavi,Yagao,Hope,Missing,"
237,2381422,Victory Five  vs JD Gaming ,V5 vs JD Gaming 7,2,LPL,LPL Spring 2022,Victory Five ,JD Gaming ,2022-03-04,7,red,14,17,31,6,8,14,2,0,2,0,2,2,64.0,66.0,130.0,blue,0,,0,,0,,0,,0,2160,"Rich,Karsa,RooKie,Photic,Ppgod,","369,Kanavi,Yagao,Hope,Missing,"
238,2391422,TT  vs LNG Esports ,TT vs LNG Esports 7,1,LPL,LPL Spring 2022,TT ,LNG Esports ,2022-03-04,7,red,12,24,36,3,10,13,3,0,3,0,3,3,70.6,82.7,153.3,blue,0,,0,,0,,0,,0,2709,"New,Chieftain,Ucal,Puff,Southwind,","Ale,Tarzan,Doinb,Light,LvMao,"
239,2401422,TT  vs LNG Esports ,TT vs LNG Esports 7,2,LPL,LPL Spring 2022,TT ,LNG Esports ,2022-03-04,7,blue,12,5,17,7,3,10,4,0,4,1,0,1,53.9,47.1,101.0,blue,0,,0,,0,,0,,0,1803,"New,Chieftain,Ucal,Puff,Southwind,","Ale,Tarzan,Doinb,Light,LvMao,"
240,2411422,TT  vs LNG Esports ,TT vs LNG Esports 7,3,LPL,LPL Spring 2022,TT ,LNG Esports ,2022-03-04,7,red,11,17,28,1,9,10,3,0,3,1,0,1,48.7,58.3,107.0,blue,0,,0,,0,,0,,0,1770,"New,Chieftain,Ucal,Puff,Southwind,","Ale,Tarzan,Doinb,Light,LvMao,"
241,2421422,Funplus Phoenix  vs Bilibili Gaming ,FPX vs BLG 7,1,LPL,LPL Spring 2022,Funplus Phoenix ,Bilibili Gaming ,2022-03-04,7,red,7,16,23,4,9,13,1,0,1,0,2,2,64.3,71.6,135.89999999999998,blue,0,,0,,0,,0,,0,2310,"Xiaolaohu,Clid,Care,Lwx,Hang,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
242,2431422,Bilibili Gaming  vs Funplus Phoenix ,FPX vs BLG 7,2,LPL,LPL Spring 2022,Bilibili Gaming ,Funplus Phoenix ,2022-03-04,7,red,8,25,33,3,10,13,1,0,1,0,1,1,48.4,59.1,107.5,blue,0,,0,,0,,0,,0,1699,"Breathe,WeiWei,FoFo,Doggo,Crisp,","Xiaolaohu,Clid,Care,Lwx,Hang,"
243,2441422,Funplus Phoenix  vs Bilibili Gaming ,FPX vs BLG 7,3,LPL,LPL Spring 2022,Funplus Phoenix ,Bilibili Gaming ,2022-03-04,7,blue,16,6,22,7,4,11,4,0,4,1,0,1,61.4,54.1,115.5,red,0,,0,,0,,0,,0,1881,"Xiaolaohu,Clid,Care,Lwx,Hang,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
244,2451422,Weibo Gaming  vs LGD Gaming ,LGD Gaming vs WBG 7,1,LPL,LPL Spring 2022,Weibo Gaming ,LGD Gaming ,2022-03-05,7,blue,17,6,23,8,1,9,3,0,3,0,1,1,54.3,45.8,100.1,blue,0,,0,,0,,0,,0,1619,"TheShy,SofM,Angel,huanfeng,SwordArt,","fearness,Shad0w,Jay,Eric,jinjiao,"
245,2461422,Weibo Gaming  vs LGD Gaming ,LGD Gaming vs WBG 7,2,LPL,LPL Spring 2022,Weibo Gaming ,LGD Gaming ,2022-03-05,7,red,15,20,35,9,10,19,3,0,3,0,3,3,71.8,78.8,150.6,red,0,,0,,0,,0,,0,2375,"TheShy,SofM,Angel,huanfeng,SwordArt,","fearness,Shad0w,Jay,Eric,jinjiao,"
246,2471422,Weibo Gaming  vs LGD Gaming ,LGD Gaming vs WBG 7,3,LPL,LPL Spring 2022,Weibo Gaming ,LGD Gaming ,2022-03-05,7,blue,12,7,19,8,4,12,3,0,3,1,0,1,58.7,50.7,109.4,blue,0,,0,,0,,0,,0,1753,"TheShy,SofM,Angel,huanfeng,SwordArt,","fearness,Shad0w,Jay,Eric,jinjiao,"
247,2481422,Invictus Gaming  vs Anyone s Legend ,AL vs IG 7,1,LPL,LPL Spring 2022,Invictus Gaming ,Anyone s Legend ,2022-03-05,7,red,16,27,43,3,9,12,1,0,1,0,3,3,66.6,78.6,145.2,red,0,,0,,0,,0,,0,2321,"Zika,XUN,Mole,Wink,XinLiu,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
248,2491422,Invictus Gaming  vs Anyone s Legend ,AL vs IG 7,2,LPL,LPL Spring 2022,Invictus Gaming ,Anyone s Legend ,2022-03-05,7,red,8,18,26,10,7,17,4,0,4,1,1,2,75.6,80.9,156.5,blue,0,,0,,0,,0,,0,2650,"Zika,XUN,Mole,Wink,XinLiu,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
249,2501422,Royal Never Give Up  vs Edward Gaming ,EDG vs RNG 7,1,LPL,LPL Spring 2022,Royal Never Give Up ,Edward Gaming ,2022-03-05,7,blue,16,6,22,11,2,13,3,0,3,1,0,1,61.9,54.4,116.3,blue,0,,0,,0,,0,,0,1972,"Bin,Wei,xiaohu,GALA,Ming,","xiaoxiang,Jiejie,Scout,Viper,meiko,"
250,2511422,Royal Never Give Up  vs Edward Gaming ,EDG vs RNG 7,2,LPL,LPL Spring 2022,Royal Never Give Up ,Edward Gaming ,2022-03-05,7,red,7,20,27,3,8,11,3,0,3,1,0,1,45.9,53.0,98.9,red,0,,0,,0,,0,,0,1713,"Bin,Wei,xiaohu,GALA,Ming,","xiaoxiang,Jiejie,Scout,Viper,meiko,"
251,2521422,Royal Never Give Up  vs Edward Gaming ,EDG vs RNG 7,3,LPL,LPL Spring 2022,Royal Never Give Up ,Edward Gaming ,2022-03-05,7,blue,28,8,36,9,1,10,4,0,4,1,0,1,59.2,44.4,103.6,red,0,,0,,0,,0,,0,1773,"Bin,Wei,xiaohu,GALA,Ming,","xiaoxiang,Jiejie,Scout,Viper,meiko,"
252,2531422,Victory Five  vs Ultra Prime ,V5 vs Ultra Prime 7,1,LPL,LPL Spring 2022,Victory Five ,Ultra Prime ,2022-03-06,7,blue,12,4,16,8,1,9,3,0,3,0,0,0,57.1,45.8,102.9,blue,0,,0,,0,,0,,0,1751,"Rich,Karsa,RooKie,Photic,Ppgod,","Aliez,H4cker,Cryin,Elk,ShiauC,"
253,2541422,Ultra Prime  vs Victory Five ,V5 vs Ultra Prime 7,2,LPL,LPL Spring 2022,Ultra Prime ,Victory Five ,2022-03-06,7,red,7,22,29,2,11,13,0,0,0,0,1,1,43.3,54.8,98.1,red,0,,0,,0,,0,,0,1548,"zs,H4cker,Cryin,Elk,ShiauC,","Rich,Karsa,RooKie,Photic,Ppgod,"
254,2551422,OMG  vs Rare Atom ,OMG vs Rare Atom 7,1,LPL,LPL Spring 2022,OMG ,Rare Atom ,2022-03-06,7,red,3,11,14,0,9,9,1,0,1,0,1,1,38.9,51.7,90.6,red,0,,0,,0,,0,,0,1521,"shanji,AKi,Creme,Able,cold,","Cube,Leyan,Strive,iBOY,yuyanjia,"
255,2561422,OMG  vs Rare Atom ,OMG vs Rare Atom 7,2,LPL,LPL Spring 2022,OMG ,Rare Atom ,2022-03-06,7,blue,14,7,21,8,4,12,3,0,3,1,0,1,54.2,48.5,102.7,blue,0,,0,,0,,0,,0,1754,"shanji,AKi,Creme,Able,cold,","Cube,Leyan,Strive,iBOY,yuyanjia,"
256,2571422,OMG  vs Rare Atom ,OMG vs Rare Atom 7,3,LPL,LPL Spring 2022,OMG ,Rare Atom ,2022-03-06,7,blue,17,2,19,10,0,10,4,0,4,1,0,1,52.0,37.2,89.2,blue,0,,0,,0,,0,,0,1474,"shanji,AKi,Creme,Able,cold,","Cube,Leyan,Strive,iBOY,yuyanjia,"
257,2581422,Top Esports  vs LNG Esports ,Top Esports vs LNG Esports 7,1,LPL,LPL Spring 2022,Top Esports ,LNG Esports ,2022-03-06,7,red,2,11,13,3,7,10,2,0,2,0,0,0,50.6,55.8,106.4,blue,0,,0,,0,,0,,0,2007,"Wayward,Tian,Knight,JackeyLove,Mark,","Ale,Tarzan,Doinb,Light,LvMao,"
258,2591422,Top Esports  vs LNG Esports ,Top Esports vs LNG Esports 7,2,LPL,LPL Spring 2022,Top Esports ,LNG Esports ,2022-03-06,7,blue,21,13,34,9,4,13,4,0,4,1,1,2,70.0,62.3,132.3,red,0,,0,,0,,0,,0,2222,"Wayward,Tian,Knight,JackeyLove,Mark,","Ale,Tarzan,Doinb,Light,LvMao,"
